,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_clean_used_grid_total,67307375.39702043,11523283.394537576,8309709.843788542,8305307.020071041,8344786.883038908,8331427.68062553,3710603.2784631867,1744026.7504352494,0.11645460398143516
ci_clean_used_local_total,0.0,67294320.83211592,71884532.3321185,71884526.12652895,71884486.77515611,71884512.21586542,78724938.71840811,81532694.59592938,84117899.27709502
ci_clean_used_total,67307375.39702043,78817604.22665349,80194242.17590705,80189833.1466,80229273.65819502,80215939.89649095,82435541.9968713,83276721.34636463,84117899.39354962
ci_cost_battery_inverter,0.0,0.0,239058123.89569685,239060597.88876155,239071569.8122927,239064168.9353461,347823569.44066906,388075074.9343552,442862083.30259
ci_cost_battery_storage,0.0,0.0,827219476.4366032,827218989.1300743,827214896.2101189,827216811.0271224,1377142225.641817,2138091453.8791938,4800496166.72134
ci_cost_grid,12027503884.073502,2744328290.7070932,1935514915.5659115,1935516274.1565871,1935522653.7900693,1935522468.8177104,926704588.6265469,438961763.8409636,11.618856051753674
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_onwind,0.0,4909915439.921595,2825471618.3862576,2825479318.5891914,2825521403.3344054,2825497160.812178,3801517464.0451565,4709202176.505433,5689471772.4712105
ci_cost_solar,0.0,1241291084.7787347,2170432366.3116527,2170422876.743832,2170375531.6655254,2170405372.457388,2543458467.5195866,2950846599.290265,4300217706.408792
ci_demand_total,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0
ci_emission_rate_local,0.1374346637866817,0.03267507368700196,0.023813130288765093,0.023809075616371925,0.023809504131177862,0.02381248123503576,0.00895808192453673,0.004137441267736209,3.382133612359394e-11
ci_emission_rate_myopic,0.10480246814834597,0.027349430712826785,0.021165150420335926,0.021178287918614716,0.02116364006472441,0.021173055542199094,0.008896283203470507,0.004409489010755758,2.9014675657475992e-11
ci_emission_rate_true,0.12163026327494025,0.034755763382906056,0.023731363785295317,0.023733648060456507,0.023731043997022524,0.023733498349894275,0.009566406106776495,0.0045954318096548975,2.498507265410282e-11
ci_emissions,10231282.323135097,2923581.8286669534,1996232.485755093,1996424.6341846746,1996205.5858371411,1996412.0408465718,804705.9922492146,386558.0734213698,0.002101691843010555
ci_fraction_clean,0.0,1.0000000000007667,1.0545687665002366,1.0545686871022746,1.0545682288713512,1.0545685260738502,1.1358880332360959,1.1692668414519243,1.1999999551387432
ci_fraction_clean_excess,0.0,0.1999999901085093,0.19999997279380194,0.1999999671683611,0.19999997674955414,0.19999997151096374,0.1999999675757773,0.1999999601349941,0.19999996373269305
ci_fraction_clean_used,0.8001552035538266,0.9369896802779609,0.9533552570369332,0.9533028421608242,0.953771713965696,0.9536132011913153,0.9799999999628057,0.9900000041176091,0.9999999927904717
ci_fraction_clean_used_grid,0.8001552035538266,0.1369896703857036,0.09878646333049852,0.09873412222691057,0.09920346184389896,0.09904464662842903,0.04411193430248719,0.020733122800679158,1.384421199072197e-09
ci_fraction_clean_used_local,0.0,0.8000000098922574,0.8545687937064346,0.8545687199339136,0.854568252121797,0.8545685545628864,0.9358880656603186,0.96926688131693,0.9999999914060506
ci_generation_battery_discharger,-0.0,-0.0,17361746.670160856,17363002.31631285,17364222.103300788,17361234.402834505,26024722.055895988,28903223.619195223,34825315.06526554
ci_generation_onwind,0.0,60599508.12733878,47259401.27488671,47259736.904538654,47260583.30663529,47259782.57011263,48528610.446509525,45626693.76355474,36472178.39532398
ci_generation_solar,0.0,23518391.8727257,42172112.980868176,42171822.99087858,42170988.8676835,42171690.117063224,48104266.116757184,53933875.30150312,65920348.81610594
ci_marginal_cost_grid,12027503884.073502,2744328290.7070932,1935514915.5659115,1935516274.1565871,1935522653.7900693,1935522468.8177104,926704588.6265469,438961763.8409636,11.618856051753674
ci_marginal_cost_onwind,0.0,908992.6219100843,708891.0191233027,708896.0535680817,708908.7495995313,708896.7385516914,727929.1566976449,684400.406453323,547082.6759298611
ci_marginal_cost_solar,0.0,235183.91872725586,421721.1298086797,421718.2299087838,421709.88867683295,421716.9011706302,481042.6611675695,539338.7530150287,659203.4881610562
ci_revenue_grid,0.0,2049407751.5779223,1935406290.670092,1935414066.7736506,1935403004.3359795,1935420404.6380525,2170581471.7959204,2409756252.4998817,2623248900.50175
ci_total_cost,12027503884.073502,8895534815.407421,7997696500.596122,7997698056.508447,7997706054.812413,7997705982.049745,8996646315.273777,10625177068.45021,15233047740.522787
co2_price,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
emissions,331150578.807767,296501434.4094354,296460905.0148555,296461016.91865695,296461246.05968696,296460969.6230408,292994922.7570018,290631354.9091743,287609363.2816678
emissions_zone,57.395808109276324,47.483936910791115,44.74601527958578,44.744452045233785,44.741440392886275,44.74319087334722,44.39857661810858,43.575107210897094,43.59465707836214
objective,171210688135.52905,166265896900.71814,165382229265.4787,165382202930.2938,165382183538.3681,165382213919.4435,166084107379.33353,167545433367.52774,172062692131.73904
system_emission_rate,0.10578522873921604,0.094716645742949,0.09470369872865798,0.09470373447604873,0.09470380767458124,0.09470371936758211,0.09359649931722086,0.09284146344706382,0.091876095738166
system_emissions,110383526.26925564,98833811.46981175,98820301.67161843,98820338.97288528,98820415.35322905,98820323.20768023,97664974.25233416,96877118.3030582,95869787.76055582
system_grid_cfe_wavg,0.7960684096168145,0.8434105092661133,0.8413018519752812,0.8421661993654252,0.8449477819512965,0.8449133712467534,0.8394344966515197,0.8361828403531968,0.8325085912267386
system_inv_H2_Electrolysis-2030,7906.966590214133,7825.246413016614,8201.123965890463,8201.158398223844,8200.975705528304,8201.123951328427,8073.296108073328,8002.975908873592,7872.444488038781
system_inv_H2_Fuel_Cell-2030,1732.2096910377777,1722.0417404261077,1807.0383870845264,1807.0371510529524,1806.9840366871565,1807.0309163404631,1784.6964283748052,1766.5361422180576,1739.1267293224655
system_inv_OCGT-2030,72514.2381578829,67632.90966903357,65017.980762842926,65017.97091832974,65017.94618677612,65017.96439154773,62192.195417034054,61416.041383251955,61357.35756046068
system_inv_battery_charger-2030,27472.810522849482,27789.688030905727,21933.294646145696,21933.480039085942,21933.080832740587,21933.609884561683,22844.251968764303,22600.948008407428,23963.11101036338
system_inv_battery_discharger-2030,28039.316881115537,28362.728599530645,22385.572758151386,22385.761974008816,22385.354535781513,22385.894496978635,23315.31458463222,23066.993546011036,24457.245192227143
system_inv_offwind-ac-2030,1084.111978968322,1084.1817423416185,1084.089926838456,1084.0542607799307,1084.0530405287209,1084.072490744133,1084.0666226693975,1084.1013602599853,1084.0602949740794
system_inv_offwind-dc-2030,42200.75089379901,44430.30690677598,43365.45900126982,43365.385215126655,43365.32754285446,43365.44422603775,43907.47228978492,44393.92727282191,43713.68387778089
system_inv_onwind-2030,220460.31184727617,222560.6409039469,225602.41611029572,225601.84773212153,225602.6795035497,225601.1395505639,224545.0557387978,225256.17748757728,224524.98002205527
system_inv_solar-2030,393094.8729824085,386792.3066557674,384304.804219735,384305.91661666956,384305.5499032419,384307.3291392727,386858.5606718363,386250.6332180629,386060.6787500092
system_inv_solar_rooftop-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zone_average_marginal_price,142.98388195703293,134.3011183540169,133.91667060152866,133.91670893276398,133.91654713930905,133.9167474390198,132.19236268036937,132.61956668896923,134.25826462445985
