,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_cost_adv_geothermal,0.0,0.0,700.2085663097835,803.467086810858,631.2950499747839,4635.669131504607,269925083.34004676,668887488.3989235,1607463379.4904082
ci_cost_allam_ccs,0.0,0.0,702.0513463378584,782.8197160539708,346213232.33179533,709983059.6158948,785640374.4652226,637427994.2763325,261511281.32364228
ci_cost_battery_inverter,0.0,0.0,410.60036003351286,453.9385399852117,9543.144686123107,3938292.492300606,6511431.117189972,6009065.989867954,2324582.6959707597
ci_cost_battery_storage,0.0,0.0,732.5930285098922,816.2540399798852,30139.06492481519,12445180.972659586,20576451.47299747,19780040.71611436,10325250.893493112
ci_cost_grid,2856010908.34639,573987841.5953009,925349316.569938,925348948.4374931,617734003.1680405,301774559.6255251,116613781.89957131,57387984.37440066,1.2315206628450281
ci_cost_hydrogen_electrolysis,0.0,0.0,175.12478165590076,199.83428943179842,82.80060408324827,204.47137714222373,121.43806516281549,77.49640245660679,54587.288488712824
ci_cost_hydrogen_fuel_cell,0.0,0.0,154.6894597739811,177.1309290967068,74.15654959953513,214.45761811955845,166.71559264807945,148.3798615378738,10766365.764302097
ci_cost_hydrogen_storage,0.0,0.0,219.16500932510445,217.57176925113592,85.52537029617831,246.21527256980283,185.21215682005484,105.21994421061379,465657.21050912875
ci_cost_onwind,0.0,1472845072.6499684,898420694.3320816,898420747.3403442,902780079.9203988,919194766.390062,855671912.3401755,756418187.5248421,500366288.11136085
ci_cost_solar,0.0,373846883.1940627,292929173.8501251,292929189.77678156,289782891.3504279,280345606.4221024,255120963.4499064,209879562.1312089,90366785.96218592
ci_demand_total,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0
ci_emission_rate_local,0.7463271232142372,0.1577950007846222,0.24901234137052966,0.24907773228768398,0.16605266228947171,0.08184496191315432,0.032229087004205056,0.01603662840074862,1.8884244224446584e-11
ci_emission_rate_myopic,0.1640742267126651,0.03843159909345701,0.05969082386082201,0.0596944286773411,0.04053373215581562,0.020367090186124575,0.008132437414182367,0.004073834406670313,1.568513586829716e-11
ci_emission_rate_true,0.6167703449017568,0.1382462936286106,0.21661048826958818,0.21664176529377818,0.14717566090908588,0.07385058899045827,0.029375144878277998,0.014696932781459865,3.071282342394833e-11
ci_emissions,15047099.3964302,3372739.527139762,5284559.438117835,5285322.491166189,3590585.728934604,1801703.279364614,716653.6595373971,358555.1902961638,0.0007492884679446978
ci_fraction_clean,0.0,1.000000000000468,0.8766262885057907,0.8766263840328692,0.9842913042322524,1.094746105323718,1.1594217580742712,1.1800487716896904,1.1999999990314443
ci_fraction_clean_excess,0.0,0.19999998144581463,0.19999995044490063,0.19999995115645886,0.19999998280154904,0.19999995291213618,0.19999996876952492,0.19999998285710618,0.19999999903367474
ci_fraction_clean_used,0.5326129742118046,0.9008831129538156,0.8499765465864824,0.8516305312752475,0.9000000167317895,0.9500000465649766,0.9800000299568542,0.9900000168474079,1.0000000004448413
ci_fraction_clean_used_grid,0.5326129742118046,0.10088309439916233,0.17335020852559233,0.17500409839883685,0.11570869530108625,0.0552538941533947,0.020578240652107765,0.009951228014823475,4.4707194170030635e-10
ci_fraction_clean_used_local,0.0,0.8000000185546533,0.6766263380608901,0.6766264328764106,0.7842913214307033,0.894746152411582,0.9594217893047463,0.9800487888325843,0.9999999999977695
ci_generation_H2_Fuel_Cell,-0.0,-0.0,2.644888989093295,2.9755079330668464,1.347924723027715,3.2063061558466215,1.9792338175106026,1.3285988527203874,1581.3967344569162
ci_generation_adv_geothermal,0.0,0.0,6.560318266924866,7.478592747947587,6.44455425904348,49.07875725485445,2934171.2111828956,7271020.477570176,17473640.69639674
ci_generation_allam_ccs,0.0,0.0,5.211746413999123,5.772247144719622,2620023.5252320627,5164514.406046295,5383197.683416717,4131954.153416226,1124675.3055860517
ci_generation_battery_discharger,-0.0,-0.0,35.48310111744952,40.774651348772025,642.9194179786347,249774.33228415964,361683.08692300663,320840.969015115,117146.33451879025
ci_generation_onwind,0.0,18475909.108304903,16406006.73798766,16406007.27896861,16466165.69008302,16787197.59433012,15645814.675951362,13830977.471649714,9149111.810459645
ci_generation_solar,0.0,5920690.891706515,4980689.128859558,4980690.316406809,4927195.036931176,4766735.35527744,4337839.310467284,3568596.736746895,1536512.4389174017
ci_marginal_cost_adv_geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_marginal_cost_allam_ccs,0.0,0.0,431.68702519509765,478.1130931278134,217015578.21588832,427774815.4697012,445888270.3404868,342248232.17407584,93156439.01528317
ci_marginal_cost_grid,2856010908.34639,573987841.5953009,925349316.569938,925348948.4374931,617734003.1680405,301774559.6255251,116613781.89957131,57387984.37440066,1.2315206628450281
ci_marginal_cost_onwind,0.0,277138.6366245731,246090.1010698145,246090.10918452873,246992.4853512449,251807.9639149514,234687.22013927004,207464.66207474537,137236.67715689447
ci_marginal_cost_solar,0.0,59206.90891706519,49806.891288595616,49806.90316406812,49271.950369311795,47667.35355277443,43378.393104672876,35685.96736746898,15365.124389174029
ci_revenue_grid,0.0,571157583.5588099,554226119.3158095,554226017.6274301,554625114.6541588,554175013.9452701,554261311.4398487,555051948.3322064,557668522.3432509
ci_total_cost,2856010908.34639,2420679797.439332,2116702279.1846964,2116702336.5709894,2156550762.757847,2227686766.331944,2310060471.450925,2355790654.507898,2483644179.971882
co2_price,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
emissions,535702852.1275987,510461333.1516221,513577054.8337615,513576782.96964115,510891755.89628476,508157722.93205416,506568244.00476396,506046642.84884953,505544261.8653828
emissions_zone,92.4442480630897,80.56993800700431,79.87433163115348,79.87798949138929,78.62245611519582,77.47312939713028,76.83644866925204,76.67515069130067,76.55438671353626
objective,143468459130.3774,142473254460.70374,142186976853.04315,142186989670.70792,142227421475.0985,142299578528.3855,142382026236.33755,142427089777.7635,142553287778.4079
system_emission_rate,0.16792529499846046,0.16001290568894697,0.1609895823680587,0.16098949714756305,0.16014782911913725,0.159290799349311,0.15879254977550536,0.15862904490031154,0.1584715649195436
system_emissions,178567617.37586635,170153777.7172071,171192351.61125416,171192260.9898808,170297251.96542847,169385907.64401782,168856081.33492106,168682214.28295034,168514753.95512784
system_grid_cfe_wavg,0.5108469846833276,0.5831531753321663,0.5796160332683029,0.5821526032720533,0.584743938261905,0.586924909575863,0.5876512623289649,0.5880588961261823,0.5888255331578234
system_inv_H2_Electrolysis-2025,108.6895424303657,108.47061789729466,108.4731228967409,108.42577681890411,108.45045667335414,108.46288386311315,108.21358979454445,108.44356798091545,108.3837714575452
system_inv_H2_Fuel_Cell-2025,22.674583997641577,22.58901821853787,22.58582704135265,22.566417409798117,22.56955933294709,22.581922403303007,22.516967892293373,22.573226208708615,22.564655264351153
system_inv_OCGT-2025,17042.63878815847,16992.29492140091,17000.080210883203,17000.088950139892,16998.631759223656,16995.25244817398,16993.49910456747,16992.072688539272,16989.55920566421
system_inv_battery_charger-2025,1716.4673014649127,1713.965860298306,1713.9208149756732,1714.040811669658,1713.6945019097104,1713.9399076155216,1714.1995543759915,1713.7709204886617,1713.9404799251517
system_inv_battery_discharger-2025,1751.8619196903362,1749.3088972585176,1749.2629230734497,1749.3853941735401,1749.031943291981,1749.28240941535,1749.5474102527378,1749.1099376693335,1749.2829935263583
system_inv_offwind-ac-2025,542.372376493476,542.0690259312786,542.0549323068984,542.0556055748623,542.0212163030872,542.0592617635077,542.0444948234725,542.0252605775313,542.0397404919968
system_inv_offwind-dc-2025,34416.646767584105,34869.69801132956,34698.872867863494,34698.89514642693,34729.660748525115,34771.708417325004,34791.72098659124,34802.82128192952,34812.483823264985
system_inv_onwind-2025,104352.26776816763,104294.84377778557,104332.00329170386,104332.17620072933,104271.32584354904,104282.66756639504,104254.15987173907,104245.23712045963,104226.53072366728
system_inv_solar-2025,188711.48499903054,188749.41820134997,188734.0886570144,188734.03551090162,188791.3604954959,188774.7653385545,188829.52380613115,188847.49472621,188883.11414305962
system_inv_solar_rooftop-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zone_average_marginal_price,117.06593985827492,115.68172245979521,115.86604171974619,115.86602140593017,115.76335802464978,115.63847243379522,115.58659550004211,115.56524537149602,115.55628724867796
