,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
system_grid_cfe_wavg,0.7163069036308988,0.7248557524684329,0.7222034513347592,0.7253455856953571,0.7256895820726253,0.7264379199038808,0.7327633949778943,0.7319920548501784,0.7319289194430691
system_inv_H2_Electrolysis-2030,7673.408558454613,7876.729826741333,7895.443888725084,7895.403580232542,7891.811707477721,7868.093205035221,7840.800924471557,7840.415652084848,7840.602202148813
system_inv_H2_Fuel_Cell-2030,1687.830487709468,1739.4881552406814,1739.5983044431312,1739.333309830139,1738.2031979189724,1732.3560859505258,1727.8703436559301,1727.8781089599233,1728.0678011823272
system_inv_OCGT-2030,69345.52056088076,69284.20314695843,69268.73920821381,69287.62081256951,69292.36810172813,69298.19246727915,69307.40012375503,69306.835375335,69305.93625317859
system_inv_battery_charger-2030,28145.552954463714,28142.07356748271,28155.569451368443,28127.75664190172,28124.334018409685,28126.36250201571,28120.94397929947,28119.4973924059,28121.729587932256
system_inv_battery_discharger-2030,28725.931678087793,28722.380543993557,28736.154721358773,28707.76839454511,28704.27519443811,28706.345506631693,28700.81525062305,28699.338834212336,28701.61705899213
system_inv_offwind-ac-2030,6091.683225494875,6091.762522619656,6092.989046456102,6092.581623011932,6092.068575748767,6092.3670214486465,6091.358781035688,6091.108938872049,6091.294559039785
system_inv_offwind-dc-2030,58181.91673970433,58177.146942989515,58182.17912140277,58182.29381833313,58181.720751493944,58182.43902763106,58145.48663124285,58150.58093634136,58151.00912471773
system_inv_onwind-2030,222149.93325314607,222349.48997332342,222402.74431274613,222427.66219759194,222401.23156823206,222378.76067773643,222382.880761862,222377.486068883,222378.83927073295
system_inv_solar-2030,391552.71080619306,390767.8761558171,390849.2219999135,390810.9882076982,390810.6864589796,390790.18278364826,391111.4267077302,391107.93826571136,391110.01550491096
system_inv_solar_rooftop-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zone_average_marginal_price,76.49935694994329,71.20058403773444,73.01159232289532,72.71650727602241,72.50236061521693,72.33374052888055,72.94994745296603,73.30319187492347,73.28185489887277
